Group,Group_Name,TSBI_Score,Balance,Combined_Score,Best_v1_ref,Best_v2_ref,V1_Model_For_Combined_Score,V2_Model_For_Combined_Score,Best_Score,Best_Source,v1_v1_Score,v1_v2_Score,v2_v1_Score,v2_v2_Score,v1_v1_ModelNumber,v1_v2_ModelNumber,v2_v1_ModelNumber,v2_v2_ModelNumber
TS312,GuijunLab-Assembly,156.23492627601684,0.9999314099339995,156.24564317499448,78.12818003698607,78.1174631380084,TS312_v1_1,TS312_v2_5,78.12818003698607,v1_v1,78.12818003698607,,,78.1174631380084,1.0,,,5.0
TS386,ShanghaiTech-Ligand,135.6273539124495,0.8702308987193628,155.8521469555259,88.03846999930116,67.81367695622475,TS386_v1_4,TS386_v2_5,88.03846999930116,v1_v1,88.03846999930116,,,67.81367695622475,4.0,,,5.0
TS298,ShanghaiTech-human,135.6273539124495,0.8702308987193628,155.8521469555259,88.03846999930116,67.81367695622475,TS298_v1_4,TS298_v2_5,88.03846999930116,v1_v1,88.03846999930116,,,67.81367695622475,4.0,,,5.0
TS264,GuijunLab-Human,155.02441836483237,0.996042345706926,155.64038921940227,78.12818003698607,77.51220918241619,TS264_v1_1,TS264_v2_6,78.12818003698607,v1_v1,78.12818003698607,,,77.51220918241619,1.0,,,6.0
TS369,Bhattacharya,150.74467080349595,0.9688212112873344,155.59596450535173,75.37233540174797,80.22362910360374,TS369_v1_1,TS369_v2_5,80.22362910360374,v2_v2,75.37233540174797,,,80.22362910360374,1.0,,,5.0
TS052,Yang-Server,128.46454464163867,0.826791341860698,155.37722534990337,64.23227232081933,91.14495302908404,TS052_v1_1,TS052_v2_5,91.14495302908404,v2_v2,64.23227232081933,,,91.14495302908404,1.0,,,5.0
TS040,DELCLAB,116.09081352671957,0.7481357629748334,155.17345817703512,58.04540676335979,97.12805141367534,TS040_v1_5,TS040_v2_3,97.12805141367534,v2_v2,58.04540676335979,,,97.12805141367534,5.0,,,3.0
TS456,Yang-Multimer,127.321300605907,0.8219198138893067,154.9072043943379,63.66065030295349,91.2465540913844,TS456_v1_5,TS456_v2_4,91.2465540913844,v2_v2,63.66065030295349,,,91.2465540913844,5.0,,,4.0
TS059,DeepFold,121.47712715394822,0.7862052899032493,154.5106967785694,60.7385635769741,93.7721332015953,TS059_v1_5,TS059_v2_6,93.7721332015953,v2_v2,60.7385635769741,,,93.7721332015953,5.0,,,6.0
TS055,LCDD-team,141.3755603254854,0.9163734128756125,154.27723932086138,83.58945915811869,70.68778016274268,TS055_v1_5,TS055_v2_1,83.58945915811869,v1_v1,83.58945915811869,,,70.68778016274268,5.0,,,1.0
TS423,ShanghaiTech-server,150.55090353521638,0.9765369270702169,154.1681623724109,78.89271060480272,75.27545176760819,TS423_v1_1,TS423_v2_3,78.89271060480272,v1_v1,78.89271060480272,,,75.27545176760819,1.0,,,3.0
TS235,isyslab-hust,149.32968749650462,0.9690050491780349,154.10620163762258,74.66484374825231,79.44135788937027,TS235_v1_3,TS235_v2_4,79.44135788937027,v2_v2,74.66484374825231,,,79.44135788937027,3.0,,,4.0
TS221,CSSB_FAKER,127.42886615783675,0.8275659470736594,153.98031614088956,63.714433078918375,90.26588306197118,TS221_v1_3,TS221_v2_5,90.26588306197118,v2_v2,63.714433078918375,,,90.26588306197118,3.0,,,5.0
TS419,CSSB-Human,127.42886615783675,0.8275659470736594,153.98031614088956,63.714433078918375,90.26588306197118,TS419_v1_3,TS419_v2_5,90.26588306197118,v2_v2,63.714433078918375,,,90.26588306197118,3.0,,,5.0
TS269,CSSB_server,127.31230849416936,0.8269386999227311,153.95616205417087,63.656154247084686,90.3000078070862,TS269_v1_3,TS269_v2_4,90.3000078070862,v2_v2,63.656154247084686,,,90.3000078070862,3.0,,,4.0
TS267,kiharalab_server,151.84853532686793,0.9871696469462508,153.8221275305639,75.92426766343397,77.89785986712994,TS267_v1_2,TS267_v2_3,77.89785986712994,v2_v2,75.92426766343397,,,77.89785986712994,2.0,,,3.0
TS163,MultiFOLD2,153.33984708142307,0.996879404547424,153.81985662652772,76.66992354071155,77.14993308581619,TS163_v1_1,TS163_v2_5,77.14993308581619,v2_v2,76.66992354071155,,,77.14993308581619,1.0,,,5.0
TS164,McGuffin,153.33984708142307,0.996879404547424,153.81985662652772,76.66992354071155,77.14993308581619,TS164_v1_1,TS164_v2_5,77.14993308581619,v2_v2,76.66992354071155,,,77.14993308581619,1.0,,,5.0
TS311,RAGfold_Prot1,152.28398648003684,0.9915737472813227,153.57807414482892,77.4360809048105,76.14199324001842,TS311_v1_4,TS311_v2_5,77.4360809048105,v1_v1,77.4360809048105,,,76.14199324001842,4.0,,,5.0
TS304,AF3-server,152.10781320724965,0.992719030848917,153.22342826164586,76.05390660362482,77.16952165802104,TS304_v1_2,TS304_v2_1,77.16952165802104,v2_v2,76.05390660362482,,,77.16952165802104,2.0,,,1.0
TS241,elofsson,152.10781320724965,0.992719030848917,153.22342826164586,76.05390660362482,77.16952165802104,TS241_v1_2,TS241_v2_1,77.16952165802104,v2_v2,76.05390660362482,,,77.16952165802104,2.0,,,1.0
TS014,Cool-PSP,152.37173038621964,0.9956416432271448,153.03872776186972,76.85286256875992,76.18586519310982,TS014_v1_5,TS014_v2_2,76.85286256875992,v1_v1,76.85286256875992,,,76.18586519310982,5.0,,,2.0
TS286,CSSB_experimental,121.5528583311534,0.7943326144032308,153.02513849626342,60.776429165576694,92.24870933068672,TS286_v1_2,TS286_v2_4,92.24870933068672,v2_v2,60.776429165576694,,,92.24870933068672,2.0,,,4.0
TS262,CoDock,123.83284769695041,0.8101464720255049,152.85241863406142,61.916423848475205,90.93599478558622,TS262_v1_3,TS262_v2_2,90.93599478558622,v2_v2,61.916423848475205,,,90.93599478558622,3.0,,,2.0
TS345,MULTICOM_human,151.68350769660955,0.992389125565334,152.8468055413244,75.84175384830478,77.00505169301961,TS345_v1_4,TS345_v2_1,77.00505169301961,v2_v2,75.84175384830478,,,77.00505169301961,4.0,,,1.0
TS196,HYU_MLLAB,152.64879675634134,0.9988028486457681,152.83175950420144,76.32439837817067,76.50736112603077,TS196_v1_4,TS196_v2_1,76.50736112603077,v2_v2,76.32439837817067,,,76.50736112603077,4.0,,,1.0
TS475,ptq,152.01789915784474,0.9962391906618391,152.59176770274772,76.00894957892237,76.58281812382535,TS475_v1_3,TS475_v2_5,76.58281812382535,v2_v2,76.00894957892237,,,76.58281812382535,3.0,,,5.0
TS301,GHZ-MAN,151.11256276556895,0.992783110897592,152.2110530556322,75.55628138278448,76.65477167284772,TS301_v1_2,TS301_v2_4,76.65477167284772,v2_v2,75.55628138278448,,,76.65477167284772,2.0,,,4.0
TS051,MULTICOM,150.1804540607097,0.9867499699890983,152.19706980317306,75.09022703035485,77.10684277281821,TS051_v1_1,TS051_v2_6,77.10684277281821,v2_v2,75.09022703035485,,,77.10684277281821,1.0,,,6.0
TS122,MQA_server,150.05604773433876,0.9889799218590732,151.72810328875545,75.02802386716938,76.70007942158607,TS122_v1_4,TS122_v2_1,76.70007942158607,v2_v2,75.02802386716938,,,76.70007942158607,4.0,,,1.0
TS294,KiharaLab,146.44547055078195,0.9665478495444308,151.51393758705998,78.29120231166901,73.22273527539097,TS294_v1_3,TS294_v2_2,78.29120231166901,v1_v1,78.29120231166901,,,73.22273527539097,3.0,,,2.0
TS227,KUMC,147.03797258198563,0.9716547154411115,151.32739052805746,77.80840423706465,73.51898629099281,TS227_v1_3,TS227_v2_1,77.80840423706465,v1_v1,77.80840423706465,,,73.51898629099281,3.0,,,1.0
TS102,Psi-Phi,145.58533974148853,0.9630337880385377,151.1736571964001,78.38098732565584,72.79266987074426,TS102_v1_1,TS102_v2_3,78.38098732565584,v1_v1,78.38098732565584,,,72.79266987074426,1.0,,,3.0
TS019,Zheng-Server,148.7187283788372,0.9854476482735569,150.91489501180826,76.55553082238967,74.3593641894186,TS019_v1_1,TS019_v2_5,76.55553082238967,v1_v1,76.55553082238967,,,74.3593641894186,1.0,,,5.0
TS464,PocketTracer,147.37037766092794,0.9782914673941001,150.64056323979005,73.68518883046397,76.95537440932608,TS464_v1_5,TS464_v2_4,76.95537440932608,v2_v2,73.68518883046397,,,76.95537440932608,5.0,,,4.0
TS272,GromihaLab,148.0549156788589,0.9831765690428373,150.5883280182281,74.02745783942945,76.56087017879867,TS272_v1_3,TS272_v2_1,76.56087017879867,v2_v2,74.02745783942945,,,76.56087017879867,3.0,,,1.0
TS207,MULTICOM_ligand,146.52792310667027,0.9740094476430179,150.43788688215466,77.17392532881952,73.26396155333512,TS207_v1_2,TS207_v2_1,77.17392532881952,v1_v1,77.17392532881952,,,73.26396155333512,2.0,,,1.0
TS284,Unicorn,149.59452360672333,0.996941646633482,150.05344005025864,75.256178246897,74.79726180336166,TS284_v1_2,TS284_v2_1,75.256178246897,v1_v1,75.256178246897,,,74.79726180336166,2.0,,,1.0
TS075,GHZ-ISM,149.59452360672333,0.996941646633482,150.05344005025864,75.256178246897,74.79726180336166,TS075_v1_2,TS075_v2_1,75.256178246897,v1_v1,75.256178246897,,,74.79726180336166,2.0,,,1.0
TS293,MRAH,148.00280618198673,0.9867017121368303,149.9975163329427,75.99611324194933,74.00140309099336,TS293_v1_2,TS293_v2_1,75.99611324194933,v1_v1,75.99611324194933,,,74.00140309099336,2.0,,,1.0
TS079,MRAFold,148.00280618198673,0.9867017121368303,149.9975163329427,75.99611324194933,74.00140309099336,TS079_v1_1,TS079_v2_2,75.99611324194933,v1_v1,75.99611324194933,,,74.00140309099336,1.0,,,2.0
TS331,MULTICOM_AI,149.60672169348769,0.9980862010999015,149.8935878770987,75.09022703035485,74.80336084674386,TS331_v1_1,TS331_v2_5,75.09022703035485,v1_v1,75.09022703035485,,,74.80336084674386,1.0,,,5.0
TS202,test001,120.31070040975483,0.8513858125028149,141.3116106035148,81.15626039863739,60.155350204877415,TS202_v1_5,TS202_v2_4,81.15626039863739,v1_v1,81.15626039863739,,,60.155350204877415,5.0,,,4.0
TS039,arosko,120.45491202293927,0.8529579785289026,141.22021841062787,60.22745601146963,80.99276239915822,TS039_v1_1,TS039_v2_3,80.99276239915822,v2_v2,60.22745601146963,,,80.99276239915822,1.0,,,3.0
TS461,forlilab,123.28078285941535,0.8747311297583849,140.93563000720866,61.64039142970768,79.29523857750098,TS461_v1_2,TS461_v2_3,79.29523857750098,v2_v2,61.64039142970768,,,79.29523857750098,2.0,,,3.0
TS120,Cerebra,116.08833861140866,0.9146375254646651,126.92278129790495,58.04416930570433,68.87861199220062,TS120_v1_1,TS120_v2_6,68.87861199220062,v2_v2,58.04416930570433,,,68.87861199220062,1.0,,,6.0
TS361,Cerebra_server,108.07710161059094,0.8972485796918201,120.45391216747583,54.03855080529547,66.41536136218036,TS361_v1_3,TS361_v2_1,66.41536136218036,v2_v2,54.03855080529547,,,66.41536136218036,3.0,,,1.0
TS167,OpenComplex,83.50589195647403,0.7086496717898831,117.83804506048482,76.08509908224781,41.75294597823701,TS167_v1_2,TS167_v2_5,76.08509908224781,v1_v1,76.08509908224781,,,41.75294597823701,2.0,,,5.0
TS450,OpenComplex_Server,73.42147937721083,0.6509236526567961,112.79583877085322,76.08509908224781,36.710739688605415,TS450_v1_5,TS450_v2_3,76.08509908224781,v1_v1,76.08509908224781,,,36.710739688605415,5.0,,,3.0
TS225,Unknown,-1.0,0.0,76.66992354071155,76.66992354071155,0.0,TS225_v1_1,TS225_v2_None,76.66992354071155,v1_v1,76.66992354071155,,,0.0,1.0,,,
TS400,OmniFold,-1.0,0.0,75.81732562095948,0.0,75.81732562095948,TS400_v1_None,TS400_v2_1,75.81732562095948,v2_v2,0.0,,,75.81732562095948,,,,1.0
TS275,Seminoles,-1.0,0.0,65.38158736790764,65.38158736790764,0.0,TS275_v1_1,TS275_v2_None,65.38158736790764,v1_v1,65.38158736790764,,,0.0,1.0,,,
TS132,profold2,-1.0,0.0,40.271884681523815,0.0,40.271884681523815,TS132_v1_None,TS132_v2_1,40.271884681523815,v2_v2,0.0,,,40.271884681523815,,,,1.0
