Group,Group_Name,Combined_Score,Best_v1_ref,Best_v2_ref,V1_Model_For_Combined_Score,v1_v1_Score,v1_v1_ModelNumber,v2_v2_Score,v2_v2_ModelNumber
TS312,GuijunLab-Assembly,158.2683545724703,81.12967628763779,77.13867828483251,TS312_v1_1,81.12967628763779,1,77.13867828483251,1
TS393,GuijunLab-QA,158.2683545724703,81.12967628763779,77.13867828483251,TS393_v1_1,81.12967628763779,1,77.13867828483251,1
TS264,GuijunLab-Human,158.2683545724703,81.12967628763779,77.13867828483251,TS264_v1_1,81.12967628763779,1,77.13867828483251,1
TS148,Guijunlab-Complex,158.2683545724703,81.12967628763779,77.13867828483251,TS148_v1_5,81.12967628763779,5,77.13867828483251,5
TS388,DeepFold-server,157.76128982409068,82.68532863806209,75.07596118602861,TS388_v1_4,82.68532863806209,4,75.07596118602861,4
TS102,Psi-Phi,157.7326752805434,81.34162868494506,76.39104659559831,TS102_v1_1,81.34162868494506,1,76.39104659559831,1
TS196,HYU_MLLAB,157.71781491364152,79.5708167925594,78.14699812108212,TS196_v1_4,79.5708167925594,4,78.14699812108212,4
TS311,RAGfold_Prot1,157.66042465647666,80.54010811496491,77.12031654151176,TS311_v1_4,80.54010811496491,4,77.12031654151176,4
TS235,isyslab-hust,157.57430851949368,78.24654950520917,79.32775901428451,TS235_v1_3,78.24654950520917,3,79.32775901428451,3
TS167,OpenComplex,157.46582980605916,79.45603671059385,78.00979309546533,TS167_v1_2,79.45603671059385,2,78.00979309546533,2
TS450,OpenComplex_Server,157.46582980605916,79.45603671059385,78.00979309546533,TS450_v1_5,79.45603671059385,5,78.00979309546533,5
TS304,AF3-server,157.36731344312105,79.32726888429175,78.0400445588293,TS304_v1_2,79.32726888429175,2,78.0400445588293,2
TS241,elofsson,157.36731344312105,79.32726888429175,78.0400445588293,TS241_v1_2,79.32726888429175,2,78.0400445588293,2
TS464,PocketTracer,157.3636261976008,77.37721743631145,79.98640876128937,TS464_v1_2,77.37721743631145,2,79.98640876128937,2
TS272,GromihaLab,157.32352424329554,77.66143805325837,79.66208619003719,TS272_v1_3,77.66143805325837,3,79.66208619003719,3
TS287,plmfold,157.28742442107375,81.25072406657682,76.03670035449692,TS287_v1_1,81.25072406657682,1,76.03670035449692,1
TS345,MULTICOM_human,157.23092149429107,79.24817770563598,77.98274378865509,TS345_v1_4,79.24817770563598,4,77.98274378865509,4
TS319,MULTICOM_LLM,157.16258983087675,81.14876319046432,76.01382664041242,TS319_v1_3,81.14876319046432,3,76.01382664041242,3
TS425,MULTICOM_GATE,157.16258983087675,81.14876319046432,76.01382664041242,TS425_v1_2,81.14876319046432,2,76.01382664041242,2
TS207,MULTICOM_ligand,157.1393894554143,80.33366570332215,76.80572375209212,TS207_v1_1,80.33366570332215,1,76.80572375209212,1
TS091,Huang-HUST,157.1302278105183,81.57414773252894,75.55608007798936,TS091_v1_2,81.57414773252894,2,75.55608007798936,2
TS225,Unknown,157.09322460445716,79.8573542755485,77.23587032890866,TS225_v1_1,79.8573542755485,1,77.23587032890866,1
TS163,MultiFOLD2,157.09322460445716,79.8573542755485,77.23587032890866,TS163_v1_1,79.8573542755485,1,77.23587032890866,1
TS164,McGuffin,157.09322460445716,79.8573542755485,77.23587032890866,TS164_v1_1,79.8573542755485,1,77.23587032890866,1
TS375,milliseconds,157.09255317426562,81.31672773297234,75.77582544129326,TS375_v1_3,81.31672773297234,3,75.77582544129326,3
TS198,colabfold,156.97711241411383,77.92275426273879,79.05435815137506,TS198_v1_3,77.92275426273879,3,79.05435815137506,3
TS227,KUMC,156.8146456372127,80.86248736627469,75.952158270938,TS227_v1_3,80.86248736627469,3,75.952158270938,3
TS369,Bhattacharya,156.81284288048033,78.8125428280057,78.00030005247463,TS369_v1_1,78.8125428280057,1,78.00030005247463,1
TS301,GHZ-MAN,156.7216169142822,78.95632319625044,77.76529371803176,TS301_v1_2,78.95632319625044,2,77.76529371803176,2
TS267,kiharalab_server,156.71701501402242,79.28429824949909,77.43271676452335,TS267_v1_2,79.28429824949909,2,77.43271676452335,2
TS293,MRAH,156.69431420918076,79.36505034962802,77.32926385955274,TS293_v1_2,79.36505034962802,2,77.32926385955274,2
TS079,MRAFold,156.69431420918076,79.36505034962802,77.32926385955274,TS079_v1_1,79.36505034962802,1,77.32926385955274,1
TS423,ShanghaiTech-server,156.59156980007782,81.8352515004566,74.75631829962123,TS423_v1_1,81.8352515004566,1,74.75631829962123,1
TS400,OmniFold,156.57518244291214,77.54129626132709,79.03388618158505,TS400_v1_1,77.54129626132709,1,79.03388618158505,1
TS051,MULTICOM,156.0897587714632,78.67162283773953,77.41813593372368,TS051_v1_1,78.67162283773953,1,77.41813593372368,1
TS331,MULTICOM_AI,156.0897587714632,78.67162283773953,77.41813593372368,TS331_v1_1,78.67162283773953,1,77.41813593372368,1
TS014,Cool-PSP,155.2736904811499,80.1013069491668,75.17238353198313,TS014_v1_5,80.1013069491668,5,75.17238353198313,5
TS465,Wallner,155.19677072999252,85.35240300681214,69.84436772318038,TS465_v1_3,85.35240300681214,3,69.84436772318038,3
TS475,ptq,155.15991359667692,79.41314162917588,75.74677196750103,TS475_v1_3,79.41314162917588,3,75.74677196750103,3
TS122,MQA_server,155.00017547160377,78.5460699531977,76.45410551840605,TS122_v1_2,78.5460699531977,2,76.45410551840605,2
TS284,Unicorn,154.88867139131276,78.73476193536212,76.15390945595064,TS284_v1_2,78.73476193536212,2,76.15390945595064,2
TS075,GHZ-ISM,154.88867139131276,78.73476193536212,76.15390945595064,TS075_v1_2,78.73476193536212,2,76.15390945595064,2
TS408,SNU-CHEM-lig,154.02174812561253,85.95691102123688,68.06483710437567,TS408_v1_1,85.95691102123688,1,68.06483710437567,1
TS055,LCDD-team,153.87297907449167,85.68482715007755,68.18815192441411,TS055_v1_4,85.68482715007755,4,68.18815192441411,4
TS039,arosko,149.28500544749994,65.43542062977806,83.84958481772186,TS039_v1_3,65.43542062977806,3,83.84958481772186,3
TS202,test001,148.84527523637524,83.44136954614855,65.40390569022671,TS202_v1_5,83.44136954614855,5,65.40390569022671,5
TS020,comppharmunibas,148.5302718622539,81.1942451093127,67.3360267529412,TS020_v1_4,81.1942451093127,4,67.3360267529412,4
TS294,KiharaLab,145.51421178258732,80.79743523474706,64.71677654784028,TS294_v1_3,80.79743523474706,3,64.71677654784028,3
TS120,Cerebra,144.435346588711,71.98826668431106,72.44707990439997,TS120_v1_6,71.98826668431106,6,72.44707990439997,6
TS139,DeepFold-refine,143.5517166310549,72.37196547791788,71.179751153137,TS139_v1_3,72.37196547791788,3,71.179751153137,3
TS461,forlilab,136.22164206667964,66.23415580883594,69.9874862578437,TS461_v1_2,66.23415580883594,2,69.9874862578437,2
TS275,Seminoles,135.14359895188733,69.52936741359947,65.61423153828785,TS275_v1_1,69.52936741359947,1,65.61423153828785,1
TS361,Cerebra_server,131.74692935215694,62.264461700684286,69.48246765147266,TS361_v1_1,62.264461700684286,1,69.48246765147266,1
TS132,profold2,64.10499255241413,30.97151775250729,33.13347479990685,TS132_v1_1,30.97151775250729,1,33.13347479990685,1
