Model,Group,Model Version,Model Number,Composite_Score_1
T1214TS079_1,TS079,v1,1,79.36505034962802
T1214TS304_2,TS304,v1,2,79.32726888429175
T1214TS241_2,TS241,v1,2,79.32726888429175
T1214TS079_5,TS079,v1,5,79.31594540169318
T1214TS475_4,TS475,v1,4,79.29116018957777
T1214TS267_2,TS267,v1,2,79.28429824949909
T1214TS423_2,TS423,v1,2,79.27539875000916
T1214TS388_5,TS388,v1,5,79.25777925036702
T1214TS345_4,TS345,v1,4,79.24817770563598
T1214TS423_5,TS423,v1,5,79.2404765694587
T1214TS267_1,TS267,v1,1,79.23708773005505
T1214TS287_3,TS287,v1,3,79.23284771335177
T1214TS475_2,TS475,v1,2,79.22063783667639
T1214TS110_4,TS110,v1,4,79.12507736310512
T1214TS293_1,TS293,v1,1,79.1095774464182
T1214TS079_2,TS079,v1,2,79.1095774464182
T1214TS079_3,TS079,v1,3,79.04197631533464
T1214TS293_3,TS293,v1,3,79.04197631533464
T1214TS015_6,TS015,v1,6,78.99939777607867
T1214TS425_3,TS425,v1,3,78.99755545688666
T1214TS393_5,TS393,v1,5,78.9892677874865
T1214TS264_3,TS264,v1,3,78.9892677874865
T1214TS301_2,TS301,v1,2,78.95632319625044
T1214TS208_3,TS208,v1,3,78.92495039557438
T1214TS196_3,TS196,v1,3,78.91167534748475
T1214TS294_1,TS294,v1,1,78.86552864476386
T1214TS079_4,TS079,v1,4,78.84066588942966
T1214TS293_5,TS293,v1,5,78.84066588942966
T1214TS369_1,TS369,v1,1,78.8125428280057
T1214TS293_4,TS293,v1,4,78.81173676215089
T1214TS196_5,TS196,v1,5,78.75477897366568
T1214TS284_2,TS284,v1,2,78.73476193536212
T1214TS075_2,TS075,v1,2,78.73476193536212
T1214TS264_2,TS264,v1,2,78.72144669572523
T1214TS019_3,TS019,v1,3,78.69943872820362
T1214TS051_1,TS051,v1,1,78.67162283773953
T1214TS331_1,TS331,v1,1,78.67162283773953
T1214TS345_3,TS345,v1,3,78.56970761103882
T1214TS331_3,TS331,v1,3,78.56970761103882
T1214TS051_3,TS051,v1,3,78.56970761103882
T1214TS267_4,TS267,v1,4,78.56891763565764
T1214TS019_5,TS019,v1,5,78.54969675230907
T1214TS284_3,TS284,v1,3,78.5460699531977
T1214TS122_2,TS122,v1,2,78.5460699531977
T1214TS075_3,TS075,v1,3,78.5460699531977
T1214TS019_4,TS019,v1,4,78.53612750480832
T1214TS369_2,TS369,v1,2,78.50642545823372
T1214TS122_4,TS122,v1,4,78.50485706935152
T1214TS462_4,TS462,v1,4,78.43160443434937
T1214TS147_4,TS147,v1,4,78.43160443434937
T1214TS408_2,TS408,v1,2,78.31688579788015
T1214TS301_3,TS301,v1,3,78.28545902208245
T1214TS301_5,TS301,v1,5,78.28347490066447
T1214TS423_3,TS423,v1,3,78.27908323694867
T1214TS235_3,TS235,v1,3,78.24654950520917
T1214TS267_5,TS267,v1,5,78.2341240726748
T1214TS331_2,TS331,v1,2,78.16340164710567
T1214TS319_2,TS319,v1,2,78.16340164710567
T1214TS051_2,TS051,v1,2,78.16340164710567
T1214TS164_3,TS164,v1,3,78.15494391014849
T1214TS163_3,TS163,v1,3,78.15494391014849
T1214TS312_3,TS312,v1,3,78.13926578269589
T1214TS314_3,TS314,v1,3,78.13926578269589
T1214TS208_1,TS208,v1,1,78.12654749411328
T1214TS311_5,TS311,v1,5,78.11790549307898
T1214TS014_3,TS014,v1,3,78.09290427828496
T1214TS311_2,TS311,v1,2,78.08532453361924
T1214TS331_5,TS331,v1,5,78.08268755971982
T1214TS051_5,TS051,v1,5,78.08268755971982
T1214TS331_4,TS331,v1,4,78.07674420361926
T1214TS051_4,TS051,v1,4,78.07674420361926
T1214TS423_4,TS423,v1,4,78.01855756152725
T1214TS075_1,TS075,v1,1,77.97648303280462
T1214TS284_1,TS284,v1,1,77.97648303280462
T1214TS122_5,TS122,v1,5,77.97365780831923
T1214TS375_2,TS375,v1,2,77.94807287478815
T1214TS198_3,TS198,v1,3,77.92275426273879
T1214TS284_4,TS284,v1,4,77.9080524182144
T1214TS075_4,TS075,v1,4,77.9080524182144
T1214TS475_5,TS475,v1,5,77.88697332533285
T1214TS345_6,TS345,v1,6,77.86452944666975
T1214TS345_2,TS345,v1,2,77.86452944666975
T1214TS388_3,TS388,v1,3,77.85569840460877
T1214TS304_5,TS304,v1,5,77.8456624238819
T1214TS241_5,TS241,v1,5,77.8456624238819
T1214TS319_1,TS319,v1,1,77.83318479904082
T1214TS301_1,TS301,v1,1,77.78879045666835
T1214TS145_5,TS145,v1,5,77.75118936604733
T1214TS017_3,TS017,v1,3,77.75118936604733
T1214TS202_1,TS202,v1,1,77.71446816313872
T1214TS196_1,TS196,v1,1,77.69352043578108
T1214TS272_1,TS272,v1,1,77.66143805325837
T1214TS272_3,TS272,v1,3,77.66143805325837
T1214TS272_5,TS272,v1,5,77.66106866811535
T1214TS272_4,TS272,v1,4,77.66106866811535
T1214TS272_2,TS272,v1,2,77.66106866811535
T1214TS075_5,TS075,v1,5,77.65960439962089
T1214TS284_5,TS284,v1,5,77.65960439962089
T1214TS122_1,TS122,v1,1,77.65954049410558
T1214TS014_2,TS014,v1,2,77.58520585898461
T1214TS163_4,TS163,v1,4,77.58198347152225
T1214TS164_4,TS164,v1,4,77.58198347152225
T1214TS400_1,TS400,v1,1,77.54129626132709
T1214TS145_3,TS145,v1,3,77.51352338317429
T1214TS017_2,TS017,v1,2,77.51352338317429
T1214TS145_2,TS145,v1,2,77.49748069950753
T1214TS017_4,TS017,v1,4,77.49748069950753
T1214TS202_3,TS202,v1,3,77.4192888157056
T1214TS464_4,TS464,v1,4,77.37721743631145
T1214TS464_1,TS464,v1,1,77.37721743631145
T1214TS464_5,TS464,v1,5,77.37721743631145
T1214TS464_3,TS464,v1,3,77.37721743631145
T1214TS464_2,TS464,v1,2,77.37721743631145
T1214TS147_2,TS147,v1,2,77.35823194886731
T1214TS462_2,TS462,v1,2,77.35823194886731
T1214TS304_3,TS304,v1,3,77.35435481227353
T1214TS241_3,TS241,v1,3,77.35435481227353
T1214TS425_1,TS425,v1,1,77.33610529309732
T1214TS051_6,TS051,v1,6,77.29174719820398
T1214TS345_5,TS345,v1,5,77.28968649083996
T1214TS198_5,TS198,v1,5,77.22712004356259
T1214TS198_4,TS198,v1,4,77.17260188890562
T1214TS301_4,TS301,v1,4,77.1360059449054
T1214TS475_1,TS475,v1,1,77.13187930896761
T1214TS375_1,TS375,v1,1,77.13187930896761
T1214TS304_4,TS304,v1,4,77.09477489597735
T1214TS241_4,TS241,v1,4,77.09477489597735
T1214TS345_1,TS345,v1,1,77.04960697784625
T1214TS235_2,TS235,v1,2,77.00544277883624
T1214TS241_1,TS241,v1,1,76.94833698897669
T1214TS304_1,TS304,v1,1,76.94833698897669
T1214TS267_3,TS267,v1,3,76.55159890340106
T1214TS462_5,TS462,v1,5,76.52493589878804
T1214TS147_5,TS147,v1,5,76.52493589878804
T1214TS264_6,TS264,v1,6,76.41048946140678
T1214TS314_4,TS314,v1,4,76.41048946140678
T1214TS393_2,TS393,v1,2,76.41048946140678
T1214TS312_4,TS312,v1,4,76.41048946140678
T1214TS465_1,TS465,v1,1,76.38032750274178
T1214TS235_1,TS235,v1,1,76.33137443038657
T1214TS017_5,TS017,v1,5,76.25389557037174
T1214TS145_4,TS145,v1,4,76.25389557037174
T1214TS163_5,TS163,v1,5,76.24887610385711
T1214TS164_5,TS164,v1,5,76.24887610385711
T1214TS235_5,TS235,v1,5,76.22946010730607
T1214TS393_4,TS393,v1,4,76.1441846500517
T1214TS314_5,TS314,v1,5,76.1441846500517
T1214TS312_5,TS312,v1,5,76.1441846500517
T1214TS198_2,TS198,v1,2,76.0491402193325
T1214TS208_2,TS208,v1,2,75.98086509479646
T1214TS202_2,TS202,v1,2,75.95786543087597
T1214TS208_5,TS208,v1,5,75.62602298200214
T1214TS294_4,TS294,v1,4,75.57749672708533
T1214TS287_4,TS287,v1,4,75.4363691979251
T1214TS294_5,TS294,v1,5,75.32522208583372
T1214TS020_2,TS020,v1,2,75.23375641227658
T1214TS020_5,TS020,v1,5,74.45882097885058
T1214TS020_1,TS020,v1,1,74.45434357434762
T1214TS369_4,TS369,v1,4,74.38627113227494
T1214TS287_5,TS287,v1,5,74.13199012043852
T1214TS369_3,TS369,v1,3,73.71125007934106
T1214TS369_5,TS369,v1,5,72.73755060370944
T1214TS055_1,TS055,v1,1,72.62940590649852
T1214TS055_2,TS055,v1,2,72.62940590649852
T1214TS139_3,TS139,v1,3,72.37196547791788
T1214TS120_6,TS120,v1,6,71.98826668431106
T1214TS202_4,TS202,v1,4,71.87851117505065
T1214TS235_4,TS235,v1,4,70.74769146895821
T1214TS425_5,TS425,v1,5,70.21884422968614
T1214TS319_5,TS319,v1,5,70.21884422968614
T1214TS275_1,TS275,v1,1,69.52936741359947
T1214TS148_2,TS148,v1,2,69.5139646847181
T1214TS020_3,TS020,v1,3,69.06160753475301
T1214TS052_1,TS052,v1,1,69.05064223267786
T1214TS015_1,TS015,v1,1,68.73560323927948
T1214TS022_1,TS022,v1,1,68.72442516020631
T1214TS419_3,TS419,v1,3,68.54905105552453
T1214TS221_3,TS221,v1,3,68.54905105552453
T1214TS052_3,TS052,v1,3,68.51792370555623
T1214TS269_3,TS269,v1,3,68.49138453741276
T1214TS456_5,TS456,v1,5,68.48390927839979
T1214TS375_5,TS375,v1,5,68.43566935600057
T1214TS456_1,TS456,v1,1,68.40853155328097
T1214TS419_2,TS419,v1,2,68.38833163678188
T1214TS221_2,TS221,v1,2,68.38833163678188
T1214TS269_2,TS269,v1,2,68.37296428021008
T1214TS456_2,TS456,v1,2,68.36264286135237
T1214TS269_1,TS269,v1,1,68.27236070701089
T1214TS425_4,TS425,v1,4,68.19311092655163
T1214TS419_4,TS419,v1,4,68.16167828160545
T1214TS221_4,TS221,v1,4,68.16167828160545
T1214TS269_5,TS269,v1,5,68.12491599603099
T1214TS221_1,TS221,v1,1,68.05275487537867
T1214TS419_1,TS419,v1,1,68.05275487537867
T1214TS319_4,TS319,v1,4,67.96067788139005
T1214TS221_5,TS221,v1,5,67.95646962960956
T1214TS419_5,TS419,v1,5,67.95646962960956
T1214TS456_3,TS456,v1,3,67.94470439298243
T1214TS022_2,TS022,v1,2,67.94010811826688
T1214TS269_4,TS269,v1,4,67.92690238958764
T1214TS059_6,TS059,v1,6,67.3915912834814
T1214TS388_2,TS388,v1,2,67.3915912834814
T1214TS139_6,TS139,v1,6,67.3915912834814
T1214TS456_4,TS456,v1,4,67.25879717786063
T1214TS388_1,TS388,v1,1,67.25796856691542
T1214TS052_4,TS052,v1,4,67.22339334095939
T1214TS052_2,TS052,v1,2,67.1714653519997
T1214TS204_5,TS204,v1,5,66.94097884090267
T1214TS204_1,TS204,v1,1,66.9332615168183
T1214TS147_3,TS147,v1,3,66.93142043457499
T1214TS462_3,TS462,v1,3,66.93142043457499
T1214TS204_3,TS204,v1,3,66.9246426347988
T1214TS375_4,TS375,v1,4,66.8920461700354
T1214TS022_3,TS022,v1,3,66.82562890215478
T1214TS110_5,TS110,v1,5,66.82010203914815
T1214TS262_3,TS262,v1,3,66.80705568613782
T1214TS262_2,TS262,v1,2,66.80225730234008
T1214TS262_1,TS262,v1,1,66.80225730234008
T1214TS052_5,TS052,v1,5,66.65434612354923
T1214TS262_4,TS262,v1,4,66.62319766711721
T1214TS204_4,TS204,v1,4,66.42379203486432
T1214TS262_5,TS262,v1,5,66.40012011415432
T1214TS198_1,TS198,v1,1,66.27079445240449
T1214TS461_2,TS461,v1,2,66.23415580883594
T1214TS204_2,TS204,v1,2,66.23261653847007
T1214TS017_1,TS017,v1,1,66.1126033455981
T1214TS145_1,TS145,v1,1,66.1126033455981
T1214TS207_4,TS207,v1,4,66.03766465960253
T1214TS207_5,TS207,v1,5,65.88601319472947
T1214TS286_2,TS286,v1,2,65.8452408517347
T1214TS059_3,TS059,v1,3,65.81440739408437
T1214TS059_5,TS059,v1,5,65.80301031830314
T1214TS059_1,TS059,v1,1,65.79540149043848
T1214TS286_4,TS286,v1,4,65.7800870939161
T1214TS059_4,TS059,v1,4,65.77601975234488
T1214TS122_3,TS122,v1,3,65.77180850812687
T1214TS059_2,TS059,v1,2,65.74846638710429
T1214TS286_5,TS286,v1,5,65.72390553496238
T1214TS286_3,TS286,v1,3,65.70643531947366
T1214TS286_1,TS286,v1,1,65.63034936112797
T1214TS039_3,TS039,v1,3,65.43542062977806
T1214TS039_1,TS039,v1,1,65.42034920120665
T1214TS039_2,TS039,v1,2,65.42027777263522
T1214TS408_4,TS408,v1,4,64.30362139618961
T1214TS408_5,TS408,v1,5,63.53636737331758
T1214TS091_1,TS091,v1,1,63.026303093293926
T1214TS274_1,TS274,v1,1,62.98429906724059
T1214TS494_1,TS494,v1,1,62.98429906724059
T1214TS494_3,TS494,v1,3,62.96942639675797
T1214TS274_3,TS274,v1,3,62.96942639675797
T1214TS494_2,TS494,v1,2,62.81802556015471
T1214TS274_2,TS274,v1,2,62.81802556015471
T1214TS274_5,TS274,v1,5,62.81785862539209
T1214TS494_5,TS494,v1,5,62.81785862539209
T1214TS274_4,TS274,v1,4,62.726783692636005
T1214TS494_4,TS494,v1,4,62.726783692636005
T1214TS040_3,TS040,v1,3,62.7184893940899
T1214TS091_4,TS091,v1,4,62.6734503909219
T1214TS091_5,TS091,v1,5,62.6734503909219
T1214TS091_3,TS091,v1,3,62.6734503909219
T1214TS040_5,TS040,v1,5,62.484315208901066
T1214TS361_1,TS361,v1,1,62.264461700684286
T1214TS120_1,TS120,v1,1,62.264461700684286
T1214TS040_1,TS040,v1,1,61.876136498609625
T1214TS040_4,TS040,v1,4,61.86819999454313
T1214TS040_2,TS040,v1,2,61.85158804281501
T1214TS139_5,TS139,v1,5,60.20490662334881
T1214TS167_5,TS167,v1,5,60.037112211834256
T1214TS139_1,TS139,v1,1,60.02452874566312
T1214TS139_4,TS139,v1,4,59.76403779456772
T1214TS139_2,TS139,v1,2,59.419289581677354
T1214TS461_4,TS461,v1,4,59.403558903230305
T1214TS167_3,TS167,v1,3,58.93269905869174
T1214TS361_3,TS361,v1,3,57.92273270195782
T1214TS450_1,TS450,v1,1,57.61746195825026
T1214TS361_2,TS361,v1,2,57.51023160337462
T1214TS450_3,TS450,v1,3,57.04873060924665
T1214TS461_3,TS461,v1,3,56.86120315062046
T1214TS361_4,TS361,v1,4,56.16435620405954
T1214TS361_5,TS361,v1,5,56.000403963180986
T1214TS461_5,TS461,v1,5,55.94520078322222
T1214TS450_4,TS450,v1,4,54.85470609215467
T1214TS167_1,TS167,v1,1,54.81756887995918
T1214TS450_2,TS450,v1,2,54.71523127784447
T1214TS167_4,TS167,v1,4,54.71523127784447
T1214TS148_3,TS148,v1,3,54.161777230950314
T1214TS393_3,TS393,v1,3,49.69423314253917
T1214TS264_4,TS264,v1,4,49.69423314253917
T1214TS148_1,TS148,v1,1,49.69423314253917
T1214TS148_4,TS148,v1,4,49.2065428809275
T1214TS132_1,TS132,v1,1,30.97151775250729
T1214TS461_1,TS461,v1,1,29.222269874293694
